graph,algo,seed,s,t,dist,time_dist,search_space
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,581,86,2,6.198883056640625e-05,10
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,280,297,2,3.886222839355469e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,280,297,2,0.0005331039428710938,1177
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,280,297,2,3.600120544433594e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,280,297,2,7.510185241699219e-05,13
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,474,447,1,3.790855407714844e-05,28
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,474,447,1,4.982948303222656e-05,48
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,474,447,1,4.601478576660156e-05,28
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,474,447,1,9.417533874511719e-05,21
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,3,539,2,9.274482727050781e-05,76
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,3,539,2,0.001062154769897461,2327
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,3,539,2,0.00011801719665527344,76
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,3,539,2,0.0003459453582763672,71
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,52,62,2,3.2901763916015625e-05,14
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,52,62,2,0.0005130767822265625,1094
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,52,62,2,3.504753112792969e-05,14
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,52,62,2,9.489059448242188e-05,17
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,452,282,3,6.29425048828125e-05,43
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,452,282,3,6.818771362304688e-05,45
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,452,282,3,7.390975952148438e-05,44
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,452,282,3,0.0005528926849365234,80
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,265,577,3,5.817413330078125e-05,32
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,265,577,3,0.00013208389282226562,150
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,265,577,3,5.507469177246094e-05,36
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,265,577,4,0.0004837512969970703,71
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,527,139,2,3.314018249511719e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,527,139,2,0.00048804283142089844,1041
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,527,139,2,3.600120544433594e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,527,139,2,9.489059448242188e-05,17
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,536,424,3,5.412101745605469e-05,28
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,536,424,3,5.888938903808594e-05,37
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,536,424,3,5.1021575927734375e-05,32
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,536,424,3,0.0002319812774658203,50
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,63,197,2,7.390975952148438e-05,37
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,63,197,2,0.00075531005859375,1563
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,63,197,2,7.700920104980469e-05,37
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,63,197,2,3.504753112792969e-05,7
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,431,220,2,4.8160552978515625e-05,26
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,431,220,2,0.0002522468566894531,487
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,431,220,2,6.008148193359375e-05,26
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,431,220,2,8.821487426757812e-05,19
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,186,513,3,5.507469177246094e-05,36
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,186,513,3,7.796287536621094e-05,66
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,186,513,3,6.866455078125e-05,37
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,186,513,3,0.0005140304565429688,66
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,282,202,2,3.0994415283203125e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,282,202,2,0.00031304359436035156,662
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,282,202,2,3.5762786865234375e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,282,202,2,0.00011205673217773438,25
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,482,396,2,3.1948089599609375e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,482,396,2,0.0004649162292480469,1021
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,482,396,2,3.814697265625e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,482,396,2,6.914138793945312e-05,15
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,316,141,2,2.8133392333984375e-05,14
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,316,141,2,0.0004999637603759766,1101
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,316,141,2,3.504753112792969e-05,14
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,316,141,2,0.000102996826171875,23
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,231,348,2,2.9087066650390625e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,231,348,2,0.00046896934509277344,1040
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,231,348,2,3.62396240234375e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,231,348,2,8.988380432128906e-05,18
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,49,0,1,1.1920928955078125e-05,1
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,49,0,1,5.602836608886719e-05,99
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,49,0,1,1.2159347534179688e-05,1
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,49,0,1,0.00010418891906738281,23
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,59,565,1,0.00031828880310058594,310
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,59,565,1,0.00032019615173339844,326
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,59,565,1,0.00031685829162597656,310
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,59,565,1,9.322166442871094e-05,20
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,314,101,2,2.7179718017578125e-05,11
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,314,101,2,0.00035500526428222656,770
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,314,101,2,3.0994415283203125e-05,11
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,314,101,2,5.030632019042969e-05,10
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,499,212,2,3.2901763916015625e-05,18
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,499,212,2,0.0004830360412597656,971
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,499,212,2,3.910064697265625e-05,18
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,499,212,2,4.57763671875e-05,9
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,461,516,2,3.1948089599609375e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,461,516,2,0.0005059242248535156,1098
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,461,516,2,3.7670135498046875e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,461,516,2,9.703636169433594e-05,22
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,460,384,2,5.1975250244140625e-05,28
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,460,384,2,0.0004191398620605469,863
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,460,384,2,5.412101745605469e-05,28
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,460,384,3,0.0003440380096435547,75
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,232,503,2,3.6716461181640625e-05,20
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,232,503,2,0.000640869140625,1439
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,232,503,2,4.1961669921875e-05,20
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,232,503,2,8.606910705566406e-05,19
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,202,284,2,3.314018249511719e-05,19
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,202,284,2,0.0004630088806152344,1024
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,202,284,2,4.100799560546875e-05,19
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,202,284,2,0.00010180473327636719,23
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,244,539,2,3.0040740966796875e-05,16
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,244,539,2,0.0005447864532470703,1225
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,244,539,2,3.5762786865234375e-05,16
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,244,539,2,6.890296936035156e-05,15
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,173,123,2,3.1948089599609375e-05,18
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,173,123,2,0.0004699230194091797,1048
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,173,123,2,4.00543212890625e-05,18
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,173,123,2,0.00011396408081054688,26
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,63,226,2,6.318092346191406e-05,46
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,63,226,2,0.0008318424224853516,1572
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,63,226,2,7.581710815429688e-05,46
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,63,226,2,7.82012939453125e-05,17
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,553,378,4,8.797645568847656e-05,61
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,553,378,3,0.00011396408081054688,115
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,553,378,3,8.988380432128906e-05,65
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,553,378,3,0.0004329681396484375,91
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,341,44,2,3.0994415283203125e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,341,44,2,0.0006709098815917969,1521
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,341,44,2,3.814697265625e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,341,44,2,9.417533874511719e-05,21
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,55,425,2,3.0994415283203125e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,55,425,2,0.0007088184356689453,1607
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,55,425,2,3.814697265625e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,55,425,2,9.799003601074219e-05,22
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,88,412,2,3.790855407714844e-05,23
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,88,412,2,0.0003819465637207031,819
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,88,412,2,4.506111145019531e-05,23
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,88,412,2,7.510185241699219e-05,16
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,530,370,2,5.7220458984375e-05,42
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,530,370,2,0.0007600784301757812,1648
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,530,370,2,9.083747863769531e-05,42
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,530,370,2,0.00018715858459472656,41
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,70,349,3,4.506111145019531e-05,25
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,70,349,3,4.792213439941406e-05,26
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,70,349,3,4.410743713378906e-05,26
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,70,349,3,0.0004069805145263672,60
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,574,502,2,3.0279159545898438e-05,16
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,574,502,2,0.0004379749298095703,970
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,574,502,2,3.695487976074219e-05,16
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,574,502,2,7.796287536621094e-05,17
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,242,113,2,3.0040740966796875e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,242,113,2,0.00033092498779296875,718
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,242,113,2,3.790855407714844e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,242,113,2,0.0002677440643310547,64
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,223,441,2,3.3855438232421875e-05,20
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,223,441,2,0.0005309581756591797,1192
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,223,441,2,4.124641418457031e-05,20
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,223,441,2,5.221366882324219e-05,11
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,101,557,2,8.225440979003906e-05,68
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,101,557,2,0.0011718273162841797,2536
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,101,557,2,0.00010704994201660156,68
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,101,557,2,7.724761962890625e-05,14
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,84,11,2,3.0994415283203125e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,84,11,2,0.0004620552062988281,1026
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,84,11,2,3.600120544433594e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,84,11,2,0.00010704994201660156,24
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,512,433,2,3.1948089599609375e-05,16
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,512,433,2,0.00038504600524902344,847
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,512,433,2,3.695487976074219e-05,16
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,512,433,2,8.916854858398438e-05,20
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,206,274,2,3.504753112792969e-05,21
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,206,274,2,0.0005750656127929688,1283
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,206,274,2,4.1961669921875e-05,21
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,206,274,2,9.608268737792969e-05,21
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,75,522,3,5.2928924560546875e-05,33
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,75,522,3,6.389617919921875e-05,53
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,75,522,3,5.459785461425781e-05,34
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,75,522,3,0.0002589225769042969,58
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,41,129,2,3.0994415283203125e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,41,129,2,0.0006511211395263672,1471
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,41,129,2,3.814697265625e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,41,129,2,9.608268737792969e-05,21
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,503,211,2,3.314018249511719e-05,18
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,503,211,2,0.0004367828369140625,939
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,503,211,2,5.316734313964844e-05,18
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,503,211,2,8.296966552734375e-05,18
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,46,391,2,3.0994415283203125e-05,15
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,46,391,2,0.0005581378936767578,1245
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,46,391,2,3.600120544433594e-05,15
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,46,391,2,3.600120544433594e-05,7
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,140,164,2,3.409385681152344e-05,20
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,140,164,2,0.0006380081176757812,1405
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,140,164,2,4.315376281738281e-05,20
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,140,164,2,5.221366882324219e-05,11
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,153,470,2,3.314018249511719e-05,19
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,153,470,2,0.00045800209045410156,988
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,153,470,2,4.291534423828125e-05,19
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,153,470,2,0.00011301040649414062,24
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,483,281,2,4.291534423828125e-05,17
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,483,281,2,0.0006191730499267578,1302
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,483,281,2,3.981590270996094e-05,17
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,483,281,2,3.0040740966796875e-05,5
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,111,541,2,5.698204040527344e-05,33
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,111,541,2,0.0006089210510253906,1236
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,111,541,2,6.818771362304688e-05,33
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,111,541,2,7.104873657226562e-05,13
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,165,509,2,5.364418029785156e-05,37
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,165,509,2,0.0004050731658935547,836
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,165,509,2,7.009506225585938e-05,37
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,165,509,2,0.00018978118896484375,40
130bit,python-BiBFS_VertexBalancedApproximate,3404785993,402,137,3,8.821487426757812e-05,61
130bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,402,137,3,0.00015306472778320312,63
130bit,python-BiBFS_ExactCheckDirectEdges,3404785993,402,137,3,9.393692016601562e-05,62
130bit,python-BiBFS_EdgeBalancedApproximate,3404785993,402,137,3,0.000598907470703125,118
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,112,621,2,5.0067901611328125e-05,24
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,112,621,2,0.0007069110870361328,1580
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,112,621,2,4.792213439941406e-05,24
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,112,621,2,3.361701965332031e-05,6
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,246,862,2,4.9114227294921875e-05,32
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,246,862,2,0.0007662773132324219,1685
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,246,862,2,5.888938903808594e-05,32
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,246,862,2,6.699562072753906e-05,14
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,471,649,2,6.794929504394531e-05,43
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,471,649,2,0.0010530948638916016,1911
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,471,649,2,6.985664367675781e-05,43
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,471,649,2,0.0005691051483154297,66
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,333,135,2,5.0067901611328125e-05,32
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,333,135,2,0.0009479522705078125,2135
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,333,135,2,5.698204040527344e-05,32
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,333,135,2,0.00017690658569335938,39
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,689,857,2,3.719329833984375e-05,21
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,689,857,2,0.0008671283721923828,1914
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,689,857,2,5.1975250244140625e-05,21
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,689,857,2,0.0001239776611328125,28
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,725,152,2,3.790855407714844e-05,22
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,725,152,2,0.0007262229919433594,1584
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,725,152,2,4.38690185546875e-05,22
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,725,152,2,0.00010609626770019531,24
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,112,673,2,3.2901763916015625e-05,18
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,112,673,2,0.0006968975067138672,1574
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,112,673,2,3.981590270996094e-05,18
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,112,673,2,7.796287536621094e-05,14
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,162,758,2,4.887580871582031e-05,33
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,162,758,2,0.0008728504180908203,1859
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,162,758,2,6.29425048828125e-05,33
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,162,758,2,0.00055694580078125,34
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,117,584,2,4.57763671875e-05,29
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,117,584,2,0.0007669925689697266,1730
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,117,584,2,5.2928924560546875e-05,29
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,117,584,2,0.00010704994201660156,24
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,187,44,2,3.409385681152344e-05,19
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,187,44,2,0.000308990478515625,658
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,187,44,2,4.100799560546875e-05,19
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,187,44,2,0.000125885009765625,27
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,108,420,2,3.814697265625e-05,23
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,108,420,2,0.0007238388061523438,1496
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,108,420,2,4.6253204345703125e-05,23
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,108,420,2,4.029273986816406e-05,8
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,804,626,4,0.00010180473327636719,72
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,804,626,3,0.00013637542724609375,94
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,804,626,3,9.989738464355469e-05,73
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,804,626,3,0.0003879070281982422,81
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,545,234,1,1.71661376953125e-05,7
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,545,234,1,3.1948089599609375e-05,35
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,545,234,1,1.811981201171875e-05,7
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,545,234,1,4.029273986816406e-05,8
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,900,393,2,5.0067901611328125e-05,35
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,900,393,2,0.0002779960632324219,554
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,900,393,2,6.198883056640625e-05,35
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,900,393,2,0.00010323524475097656,23
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,303,389,2,3.2901763916015625e-05,18
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,303,389,2,0.0006861686706542969,1538
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,303,389,2,3.981590270996094e-05,18
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,303,389,2,7.033348083496094e-05,13
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,788,413,2,4.291534423828125e-05,24
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,788,413,2,0.0003669261932373047,742
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,788,413,2,4.8160552978515625e-05,24
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,788,413,2,7.796287536621094e-05,17
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,649,437,2,0.00032782554626464844,301
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,649,437,2,0.003496885299682617,7586
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,649,437,2,0.0004191398620605469,301
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,649,437,2,0.00021791458129882812,39
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,337,551,2,3.0040740966796875e-05,16
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,337,551,2,0.0005807876586914062,1303
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,337,551,2,4.38690185546875e-05,16
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,337,551,2,5.412101745605469e-05,11
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,576,526,2,2.9087066650390625e-05,14
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,576,526,2,0.0006849765777587891,1483
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,576,526,2,3.4809112548828125e-05,14
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,576,526,2,0.00010180473327636719,23
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,807,789,2,4.00543212890625e-05,25
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,807,789,2,0.0006122589111328125,1367
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,807,789,2,4.8160552978515625e-05,25
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,807,789,2,0.00011491775512695312,25
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,419,921,3,5.91278076171875e-05,31
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,419,921,3,6.389617919921875e-05,34
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,419,921,3,5.1975250244140625e-05,32
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,419,921,4,0.000453948974609375,90
145bit,python-BiBFS_VertexBalancedApproximate,3404785993,256,699,2,4.1961669921875e-05,24
145bit,python-BiBFS_ExactExpandSmallerQueue,3404785993,256,699,2,0.0009391307830810547,1946
145bit,python-BiBFS_ExactCheckDirectEdges,3404785993,256,699,2,4.887580871582031e-05,24
145bit,python-BiBFS_EdgeBalancedApproximate,3404785993,256,699,2,7.796287536621094e-05,15
