graph,algo,seed,s,t,dist,time_dist,search_space
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,81508,63464,23,1.6956439018249512,374547
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,55207,23749,18,0.06073594093322754,109833
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,55207,23749,17,0.21938085556030273,124364
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,55207,23749,17,0.15849018096923828,733473
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,55207,23749,17,0.46331095695495605,101169
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,91253,39809,25,0.23632431030273438,405109
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,91253,39809,24,0.23682785034179688,418575
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,91253,39809,24,0.627453088760376,3021523
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,91253,39809,24,1.8224551677703857,406369
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,30775,39413,14,0.03638792037963867,63351
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,30775,39413,14,0.04644203186035156,80334
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,30775,39413,14,0.2261950969696045,1198683
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,30775,39413,14,0.2690889835357666,59117
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,79906,41930,11,0.008104085922241211,13329
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,79906,41930,11,0.009784936904907227,16971
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,79906,41930,11,0.016342878341674805,68085
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,79906,41930,11,0.06251287460327148,13961
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,65836,44289,10,0.006962299346923828,11518
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,65836,44289,9,0.00825810432434082,14609
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,65836,44289,9,0.013532876968383789,55192
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,65836,44289,10,0.0523679256439209,11632
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,34230,55903,15,0.04375600814819336,76412
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,34230,55903,15,0.05411195755004883,100076
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,34230,55903,15,0.14766168594360352,748292
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,34230,55903,15,0.38524389266967773,82548
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,58367,53356,14,0.03448081016540527,58990
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,58367,53356,14,0.03971672058105469,71038
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,58367,53356,14,0.1060178279876709,520528
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,58367,53356,14,0.30472397804260254,65512
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,81768,79961,12,0.01535487174987793,26500
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,81768,79961,11,0.015692949295043945,27772
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,81768,79961,11,0.05631899833679199,292082
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,81768,79961,11,0.10911393165588379,24205
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,42487,93372,14,0.02991008758544922,51979
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,42487,93372,13,0.035193681716918945,63649
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,42487,93372,13,0.126176118850708,656484
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,42487,93372,14,0.2547421455383301,53735
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,26025,70849,26,0.24862289428710938,442133
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,26025,70849,26,0.27767395973205566,492143
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,26025,70849,26,0.9073278903961182,4663141
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,26025,70849,26,2.2038521766662598,460636
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,50768,15470,20,0.12089776992797852,211892
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,50768,15470,20,0.13979887962341309,251540
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,50768,15470,20,0.943903923034668,4907617
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,50768,15470,20,1.0821301937103271,240758
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,89700,28496,26,0.3041977882385254,518553
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,89700,28496,26,0.31888294219970703,574488
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,89700,28496,26,1.9439780712127686,10913067
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,89700,28496,26,2.3644847869873047,524719
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,100497,14845,20,0.10626006126403809,182984
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,100497,14845,20,0.11972284317016602,220571
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,100497,14845,20,0.8947288990020752,5137362
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,100497,14845,20,0.8372132778167725,187932
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,42674,91252,20,0.11282205581665039,200036
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,42674,91252,20,0.13234925270080566,240765
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,42674,91252,20,0.24032092094421387,997124
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,42674,91252,20,0.9170618057250977,201283
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,28745,24857,7,0.0017058849334716797,2578
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,28745,24857,7,0.0059931278228759766,5713
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,28745,24857,7,0.0024061203002929688,6757
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,28745,24857,8,0.0173037052154541,3812
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,32214,71885,17,0.07560300827026367,133387
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,32214,71885,17,0.07943177223205566,144705
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,32214,71885,17,0.3053267002105713,1545288
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,32214,71885,17,0.6056959629058838,134813
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,3152,99984,19,0.1085963249206543,193252
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,3152,99984,19,0.12490606307983398,229273
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,3152,99984,19,0.34229397773742676,1697786
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,3152,99984,19,0.9518158435821533,209040
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,20194,11113,12,0.014761209487915039,25266
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,20194,11113,11,0.01812005043029785,32503
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,20194,11113,11,0.05821108818054199,309625
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,20194,11113,11,0.10915613174438477,24235
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,31511,17500,14,0.027601003646850586,48372
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,31511,17500,14,0.034216880798339844,61722
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,31511,17500,14,0.13656997680664062,733728
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,31511,17500,14,0.20906925201416016,46708
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,11041,38002,14,0.039613962173461914,70094
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,11041,38002,14,0.04299592971801758,76649
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,11041,38002,14,0.049189090728759766,128606
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,11041,38002,14,0.3207690715789795,70498
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,10404,91168,29,0.2767608165740967,486864
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,10404,91168,29,0.31168293952941895,546240
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,10404,91168,29,1.630767822265625,9208900
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,10404,91168,29,2.2768638134002686,507118
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,31090,60096,24,0.23856735229492188,424421
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,31090,60096,24,0.2629728317260742,457439
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,31090,60096,24,0.41680002212524414,1532633
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,31090,60096,24,1.9808518886566162,442015
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,94332,28405,22,0.14206409454345703,251149
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,94332,28405,22,0.15987896919250488,291910
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,94332,28405,22,1.0121378898620605,5884909
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,94332,28405,22,1.3108770847320557,273590
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,95326,91864,13,0.02310800552368164,40563
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,95326,91864,13,0.028011083602905273,52488
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,95326,91864,13,0.03300309181213379,106869
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,95326,91864,13,0.18301916122436523,41013
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,54412,62910,7,0.0019731521606445312,2928
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,54412,62910,7,0.0033168792724609375,6138
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,54412,62910,7,0.002147197723388672,4764
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,54412,62910,7,0.01812911033630371,3991
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,89272,30546,18,0.0684518814086914,119918
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,89272,30546,17,0.0726768970489502,127653
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,89272,30546,17,0.17871427536010742,825590
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,89272,30546,18,0.5521478652954102,122793
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,49391,22248,30,0.33746981620788574,594640
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,49391,22248,29,0.37424302101135254,648041
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,49391,22248,29,2.139871120452881,11883468
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,49391,22248,30,2.9239439964294434,642354
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,36326,54207,19,0.10629105567932129,186580
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,36326,54207,19,0.12462377548217773,226990
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,36326,54207,19,0.9768128395080566,5690945
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,36326,54207,19,1.0169017314910889,225971
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,67922,86112,22,0.1714780330657959,299350
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,67922,86112,22,0.18439602851867676,327723
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,67922,86112,22,0.7009139060974121,3601711
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,67922,86112,22,1.615617036819458,292889
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,3715,30922,33,0.453869104385376,713433
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,3715,30922,33,0.4320559501647949,753018
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,3715,30922,33,0.976660966873169,4204722
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,3715,30922,33,2.911897897720337,646849
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,67411,22808,24,0.18999981880187988,338969
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,67411,22808,23,0.18973374366760254,339978
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,67411,22808,23,0.2216627597808838,542526
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,67411,22808,23,1.4696509838104248,326770
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,2430,46938,27,0.4279172420501709,486231
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,2430,46938,27,0.3019130229949951,544439
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,2430,46938,27,1.016564130783081,5261554
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,2430,46938,27,2.257128953933716,500321
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,99915,82946,13,0.016783952713012695,27796
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,99915,82946,13,0.019624948501586914,35742
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,99915,82946,13,0.05083107948303223,242851
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,99915,82946,13,0.12655901908874512,27672
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,74045,88230,17,0.08180880546569824,143156
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,74045,88230,17,0.09476518630981445,160532
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,74045,88230,17,0.14266705513000488,535574
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,74045,88230,16,0.5556609630584717,124132
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,84698,98352,10,0.01045989990234375,18040
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,84698,98352,10,0.011584043502807617,20713
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,84698,98352,10,0.012168169021606445,30150
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,84698,98352,10,0.06262683868408203,13985
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,6680,20214,12,0.02170109748840332,37423
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,6680,20214,12,0.02346515655517578,42580
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,6680,20214,12,0.03175806999206543,106723
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,6680,20214,12,0.1847858428955078,41344
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,56269,16964,12,0.018141984939575195,32631
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,56269,16964,12,0.023926734924316406,45372
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,56269,16964,12,0.1208188533782959,701120
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,56269,16964,12,0.15405488014221191,34373
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,21465,68883,31,0.3878328800201416,690751
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,21465,68883,31,0.4177389144897461,752145
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,21465,68883,31,1.322221040725708,6613472
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,21465,68883,31,3.2972412109375,711381
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,101143,15081,13,0.025957822799682617,44427
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,101143,15081,13,0.02682185173034668,48365
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,101143,15081,13,0.06274080276489258,277806
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,101143,15081,13,0.2236161231994629,48887
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,48711,51750,14,0.01516413688659668,26670
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,48711,51750,13,0.016137123107910156,27994
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,48711,51750,13,0.018954992294311523,50916
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,48711,51750,13,0.12932300567626953,28833
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,82390,77820,7,0.0018548965454101562,2747
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,82390,77820,7,0.002834796905517578,5010
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,82390,77820,7,0.0018031597137451172,2747
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,82390,77820,7,0.014268875122070312,2643
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,591,93811,20,0.11236286163330078,192229
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,591,93811,19,0.11298894882202148,197767
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,591,93811,19,0.726362943649292,4148986
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,591,93811,20,0.8440148830413818,188468
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,9191,10904,8,0.0030510425567626953,4886
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,9191,10904,8,0.004563093185424805,8255
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,9191,10904,8,0.006000995635986328,24110
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,9191,10904,8,0.023324966430664062,5125
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,78584,49121,22,0.07278609275817871,129182
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,78584,49121,22,0.08021092414855957,145341
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,78584,49121,22,0.11786985397338867,399182
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,78584,49121,22,0.5325829982757568,119058
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,46099,100435,21,0.11307692527770996,198017
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,46099,100435,20,0.11956191062927246,214000
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,46099,100435,20,0.4686920642852783,2470730
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,46099,100435,21,0.908728837966919,185800
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,91626,24232,24,0.2634408473968506,464666
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,91626,24232,24,0.2899599075317383,522152
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,91626,24232,24,1.566117286682129,8673722
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,91626,24232,24,2.0519111156463623,453263
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,93169,73811,22,0.15671205520629883,273683
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,93169,73811,21,0.24432802200317383,314885
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,93169,73811,21,1.3465521335601807,7760424
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,93169,73811,21,1.2161998748779297,270416
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,10998,34310,21,0.1725780963897705,307019
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,10998,34310,21,0.1840367317199707,332765
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,10998,34310,21,0.9299240112304688,5180598
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,10998,34310,21,1.3493142127990723,298912
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,74972,38293,12,0.02126312255859375,36562
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,74972,38293,12,0.026105165481567383,48067
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,74972,38293,12,0.06759095191955566,329257
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,74972,38293,12,0.11681103706359863,25908
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,32348,89279,16,0.04732108116149902,83701
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,32348,89279,15,0.05227398872375488,95712
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,32348,89279,15,0.2081892490386963,1057653
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,32348,89279,15,0.33530092239379883,74002
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,49060,35240,24,0.2248210906982422,395462
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,49060,35240,24,0.24030590057373047,427673
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,49060,35240,24,0.4423489570617676,1800614
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,49060,35240,24,1.9905028343200684,434020
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,83924,68862,10,0.008342981338500977,13795
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,83924,68862,10,0.011015892028808594,19919
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,83924,68862,10,0.02908802032470703,142565
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,83924,68862,10,0.05012679100036621,11095
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,54917,24567,11,0.012235164642333984,21573
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,54917,24567,10,0.017120838165283203,30483
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,54917,24567,10,0.030141830444335938,125809
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,54917,24567,10,0.10173273086547852,22412
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,40203,60580,22,0.16178107261657715,287254
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,40203,60580,21,0.1811988353729248,327650
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,40203,60580,21,1.3021249771118164,7465286
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,40203,60580,22,1.325639247894287,293638
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,8623,163,17,0.06378889083862305,111001
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,8623,163,17,0.07517504692077637,136672
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,8623,163,17,0.12778306007385254,511784
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,8623,163,17,0.4800419807434082,106651
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,10362,98331,24,0.20517706871032715,361311
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,10362,98331,24,0.22527813911437988,404595
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,10362,98331,24,1.3886771202087402,7799051
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,10362,98331,24,1.901097059249878,394529
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,54597,17608,10,0.009727001190185547,13925
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,54597,17608,10,0.010646820068359375,18884
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,54597,17608,10,0.02008509635925293,90804
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,54597,17608,10,0.05916404724121094,13128
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,86730,36991,27,0.32003211975097656,540098
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,86730,36991,27,0.3302762508392334,587956
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,86730,36991,27,0.5972826480865479,2329952
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,86730,36991,27,2.457263231277466,539571
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,80120,89740,11,0.007048130035400391,12101
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,80120,89740,11,0.00971221923828125,17771
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,80120,89740,11,0.026389122009277344,134432
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,80120,89740,11,0.07028722763061523,15691
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,80077,66772,20,0.10220003128051758,155876
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,80077,66772,20,0.09954214096069336,175850
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,80077,66772,20,0.3370077610015869,1742153
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,80077,66772,20,0.766089916229248,168214
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,40361,87545,20,0.12631773948669434,223186
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,40361,87545,20,0.14623594284057617,266050
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,40361,87545,20,0.2181999683380127,806566
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,40361,87545,20,1.319775104522705,215622
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,35250,49483,22,0.21463608741760254,375223
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,35250,49483,22,0.2359330654144287,420473
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,35250,49483,22,0.27858781814575195,700547
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,35250,49483,22,1.5623152256011963,345686
2cubes_sphere,python-BiBFS_VertexBalancedApproximate,3404785993,42493,93698,24,0.245711088180542,409110
2cubes_sphere,python-BiBFS_ExactExpandSmallerQueue,3404785993,42493,93698,24,0.2629051208496094,455634
2cubes_sphere,python-BiBFS_ExactCheckDirectEdges,3404785993,42493,93698,24,1.2631001472473145,6799618
2cubes_sphere,python-BiBFS_EdgeBalancedApproximate,3404785993,42493,93698,24,1.9123501777648926,419486
